"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC","Index","FileName","Package","DataClumps","MessageChains","MiddleMan","SpeculativeGenerality","SwitchStatements","MessageChains","blank","comment","code","codeLines","bug"
"L22498","UseCaseDiagramGraphModel.java","src/org/argouml/uml/diagram/use_case/UseCaseDiagramGraphModel.java","L22497","69","0","12","0","251","565","1033","src/org/argouml/uml/diagram/use_case/UseCaseDiagramGraphModel.java","app","0","29","0","1","0","27","83","230","251","251","0"
"L22501","FigActor.java","src/org/argouml/uml/diagram/use_case/ui/FigActor.java","L22500","13","0","11","0","211","364","1021","src/org/argouml/uml/diagram/use_case/ui/FigActor.java","app","0","16","1","1","0","1","36","116","211","211","0"
"L22502","FigExtend.java","src/org/argouml/uml/diagram/use_case/ui/FigExtend.java","L22500","8","0","5","0","115","274","1022","src/org/argouml/uml/diagram/use_case/ui/FigExtend.java","app","0","8","0","2","0","7","40","118","115","115","0"
"L22503","FigInclude.java","src/org/argouml/uml/diagram/use_case/ui/FigInclude.java","L22500","1","0","5","0","41","159","1023","src/org/argouml/uml/diagram/use_case/ui/FigInclude.java","app","0","0","0","1","0","0","33","84","41","41","0"
"L22504","FigUseCase.java","src/org/argouml/uml/diagram/use_case/ui/FigUseCase.java","L22500","53","0","27","0","551","1298","1024","src/org/argouml/uml/diagram/use_case/ui/FigUseCase.java","app","0","14","0","1","0","5","172","574","551","551","0"
"L22505","InitUseCaseDiagram.java","src/org/argouml/uml/diagram/use_case/ui/InitUseCaseDiagram.java","L22500","1","0","1","4","23","62","1025","src/org/argouml/uml/diagram/use_case/ui/InitUseCaseDiagram.java","app","0","0","1","0","0","0","9","29","23","23","0"
"L22506","PropPanelUMLUseCaseDiagram.java","src/org/argouml/uml/diagram/use_case/ui/PropPanelUMLUseCaseDiagram.java","L22500","1","0","0","0","9","45","1026","src/org/argouml/uml/diagram/use_case/ui/PropPanelUMLUseCaseDiagram.java","app","0","0","0","0","0","0","5","30","9","9","0"
"L22507","SelectionActor.java","src/org/argouml/uml/diagram/use_case/ui/SelectionActor.java","L22500","9","0","2","0","79","133","1027","src/org/argouml/uml/diagram/use_case/ui/SelectionActor.java","app","1","6","0","0","0","6","18","35","75","75","2"
"L22508","SelectionUseCase.java","src/org/argouml/uml/diagram/use_case/ui/SelectionUseCase.java","L22500","8","0","2","0","77","127","1028","src/org/argouml/uml/diagram/use_case/ui/SelectionUseCase.java","app","1","6","0","0","0","6","17","32","73","73","2"
"L22509","StylePanelFigUseCase.java","src/org/argouml/uml/diagram/use_case/ui/StylePanelFigUseCase.java","L22500","3","0","4","0","33","109","1029","src/org/argouml/uml/diagram/use_case/ui/StylePanelFigUseCase.java","app","0","0","0","0","0","0","18","57","33","33","0"
"L22510","UMLUseCaseDiagram.java","src/org/argouml/uml/diagram/use_case/ui/UMLUseCaseDiagram.java","L22500","21","0","9","1","258","468","1030","src/org/argouml/uml/diagram/use_case/ui/UMLUseCaseDiagram.java","app","1","17","0","3","0","17","39","170","258","258","0"
"L22511","UseCaseDiagramPropPanelFactory.java","src/org/argouml/uml/diagram/use_case/ui/UseCaseDiagramPropPanelFactory.java","L22500","2","0","1","1","11","45","1031","src/org/argouml/uml/diagram/use_case/ui/UseCaseDiagramPropPanelFactory.java","app","0","0","0","0","0","0","5","28","11","11","0"
"L22512","UseCaseDiagramRenderer.java","src/org/argouml/uml/diagram/use_case/ui/UseCaseDiagramRenderer.java","L22500","14","0","3","0","117","268","1032","src/org/argouml/uml/diagram/use_case/ui/UseCaseDiagramRenderer.java","app","0","7","0","2","0","6","48","102","117","117","0"
"L23958","AbstractSection.java","src/org/argouml/uml/generator/AbstractSection.java","L23957","21","0","6","0","132","205","1039","src/org/argouml/uml/generator/AbstractSection.java","app","0","0","0","3","0","0","12","71","121","121","0"
"L23959","CodeGenerator.java","src/org/argouml/uml/generator/CodeGenerator.java","L23957","1","0","4","0","9","86","1040","src/org/argouml/uml/generator/CodeGenerator.java","app","0","0","0","1","0","0","7","69","9","9","0"
"L23960","GeneratorHelper.java","src/org/argouml/uml/generator/GeneratorHelper.java","L23957","3","0","7","0","42","129","1041","src/org/argouml/uml/generator/GeneratorHelper.java","app","0","0","0","0","0","0","11","75","42","42","0"
"L23961","GeneratorManager.java","src/org/argouml/uml/generator/GeneratorManager.java","L23957","13","0","13","0","106","229","1042","src/org/argouml/uml/generator/GeneratorManager.java","app","0","0","0","0","0","0","23","99","106","106","0"
"L23962","Language.java","src/org/argouml/uml/generator/Language.java","L23957","3","0","11","1","47","136","1043","src/org/argouml/uml/generator/Language.java","app","0","0","0","0","0","0","16","72","47","47","0"
"L23963","SourceUnit.java","src/org/argouml/uml/generator/SourceUnit.java","L23957","4","0","13","0","65","160","1044","src/org/argouml/uml/generator/SourceUnit.java","app","0","0","0","0","0","0","16","78","65","65","0"
"L23964","TempFileUtils.java","src/org/argouml/uml/generator/TempFileUtils.java","L23957","14","0","5","0","105","177","1045","src/org/argouml/uml/generator/TempFileUtils.java","app","0","0","1","1","0","0","14","57","105","105","0"
"L24323","ClassGenerationDialog.java","src/org/argouml/uml/generator/ui/ClassGenerationDialog.java","L24322","73","0","4","0","468","702","1046","src/org/argouml/uml/generator/ui/ClassGenerationDialog.java","app","0","0","1","3","0","0","79","154","468","468","0"
"L137","ConfigPanelExtension.java","src/org/argouml/uml/reveng/ConfigPanelExtension.java","L136","8","0","4","1","174","281","1050","src/org/argouml/uml/reveng/ConfigPanelExtension.java","app","1","0","0","0","0","0","31","75","174","174","0"
"L138","DiagramInterface.java","src/org/argouml/uml/reveng/DiagramInterface.java","L136","15","0","13","0","149","394","1051","src/org/argouml/uml/reveng/DiagramInterface.java","app","0","0","0","0","0","0","65","179","149","149","0"
"L139","FileImportUtils.java","src/org/argouml/uml/reveng/FileImportUtils.java","L136","16","0","4","0","66","159","1052","src/org/argouml/uml/reveng/FileImportUtils.java","app","0","0","0","0","0","0","16","76","66","66","0"
"L140","Import.java","src/org/argouml/uml/reveng/Import.java","L136","56","0","12","0","469","768","1053","src/org/argouml/uml/reveng/Import.java","app","0","0","1","5","1","0","103","195","469","469","0"
"L141","ImportClassLoader.java","src/org/argouml/uml/reveng/ImportClassLoader.java","L136","15","0","10","1","113","276","1054","src/org/argouml/uml/reveng/ImportClassLoader.java","app","0","0","0","0","0","0","37","125","113","113","0"
"L142","ImportCommon.java","src/org/argouml/uml/reveng/ImportCommon.java","L136","68","0","19","0","362","644","1055","src/org/argouml/uml/reveng/ImportCommon.java","app","0","0","0","1","0","0","66","215","362","362","0"
"L144","ImportInterface.java","src/org/argouml/uml/reveng/ImportInterface.java","L136","1","0","7","2","29","154","1057","src/org/argouml/uml/reveng/ImportInterface.java","app","0","0","0","1","0","0","18","106","29","29","0"
"L145","ImportSettings.java","src/org/argouml/uml/reveng/ImportSettings.java","L136","1","0","7","0","16","111","1058","src/org/argouml/uml/reveng/ImportSettings.java","app","0","0","0","1","0","0","14","80","16","16","0"
"L146","ImportSettingsInternal.java","src/org/argouml/uml/reveng/ImportSettingsInternal.java","L136","1","0","6","0","8","70","1059","src/org/argouml/uml/reveng/ImportSettingsInternal.java","app","0","0","0","1","0","0","11","50","8","8","0"
"L143","ImporterManager.java","src/org/argouml/uml/reveng/ImporterManager.java","L136","1","0","6","0","33","117","1056","src/org/argouml/uml/reveng/ImporterManager.java","app","0","0","0","0","0","0","13","70","33","33","0"
"L147","MethodImportInterface.java","src/org/argouml/uml/reveng/MethodImportInterface.java","L136","1","0","1","2","5","44","1073","src/org/argouml/uml/reveng/MethodImportInterface.java","app","0","0","0","1","0","0","4","34","5","5","0"
"L148","Setting.java","src/org/argouml/uml/reveng/Setting.java","L136","7","0","18","8","121","301","1074","src/org/argouml/uml/reveng/Setting.java","app","0","0","0","0","0","0","46","134","121","121","0"
"L149","SettingsTypes.java","src/org/argouml/uml/reveng/SettingsTypes.java","L136","1","0","29","0","43","228","1075","src/org/argouml/uml/reveng/SettingsTypes.java","app","0","0","0","11","0","0","34","150","43","43","0"
"L158","ByteToken.java","src/org/argouml/uml/reveng/classfile/ByteToken.java","L157","1","0","3","0","24","108"
"L159","ClassfileImport.java","src/org/argouml/uml/reveng/classfile/ClassfileImport.java","L157","39","0","10","0","258","449"
"L160","ObjectAST.java","src/org/argouml/uml/reveng/classfile/ObjectAST.java","L157","1","0","0","0","28","115"
"L161","ShortAST.java","src/org/argouml/uml/reveng/classfile/ShortAST.java","L157","1","0","0","0","16","79"
"L162","SimpleByteLexer.java","src/org/argouml/uml/reveng/classfile/SimpleByteLexer.java","L157","3","0","3","0","24","92"
"L577","ClassifierContext.java","src/org/argouml/uml/reveng/idl/ClassifierContext.java","L576","5","0","0","0","37","99"
"L578","ClassifierNotFoundException.java","src/org/argouml/uml/reveng/idl/ClassifierNotFoundException.java","L576","1","0","0","0","22","54"
"L579","Context.java","src/org/argouml/uml/reveng/idl/Context.java","L576","3","0","0","0","36","116"
"L580","IDLFileImport.java","src/org/argouml/uml/reveng/idl/IDLFileImport.java","L576","9","0","11","0","98","188"
"L581","Modeler.java","src/org/argouml/uml/reveng/idl/Modeler.java","L576","146","0","0","0","1035","1892"
"L582","OuterClassifierContext.java","src/org/argouml/uml/reveng/idl/OuterClassifierContext.java","L576","12","0","0","0","101","179"
"L583","PackageContext.java","src/org/argouml/uml/reveng/idl/PackageContext.java","L576","28","0","0","0","125","219"
"L584","ParameterDeclaration.java","src/org/argouml/uml/reveng/idl/ParameterDeclaration.java","L576","1","0","0","0","21","77"
"L585","ParseState.java","src/org/argouml/uml/reveng/idl/ParseState.java","L576","19","0","0","0","144","336"
"L2742","ArgoToken.java","src/org/argouml/uml/reveng/java/ArgoToken.java","L2741","1","0","3","0","11","54","1060","src/org/argouml/uml/reveng/java/ArgoToken.java","app","0","0","0","0","0","0","6","36","11","11","0"
"L2743","ClassifierContext.java","src/org/argouml/uml/reveng/java/ClassifierContext.java","L2741","5","0","0","0","37","99","1061","src/org/argouml/uml/reveng/java/ClassifierContext.java","app","0","0","0","0","0","0","10","51","37","37","0"
"L2744","ClassifierNotFoundException.java","src/org/argouml/uml/reveng/java/ClassifierNotFoundException.java","L2741","1","0","0","0","22","54","1062","src/org/argouml/uml/reveng/java/ClassifierNotFoundException.java","app","0","0","0","0","0","0","5","27","22","22","0"
"L2745","Context.java","src/org/argouml/uml/reveng/java/Context.java","L2741","14","0","0","0","73","170","1063","src/org/argouml/uml/reveng/java/Context.java","app","0","0","0","0","0","0","18","78","73","73","0"
"L2746","JavaImport.java","src/org/argouml/uml/reveng/java/JavaImport.java","L2741","24","0","11","0","274","463","1064","src/org/argouml/uml/reveng/java/JavaImport.java","app","1","0","0","0","0","0","63","124","267","267","1"
"L2747","JavaLexer.java","src/org/argouml/uml/reveng/java/JavaLexer.java","L2741","5483","0","7","61","4983","5201","1065","src/org/argouml/uml/reveng/java/JavaLexer.java","app","1","0","0","0","0","0","180","167","4853","4853","0"
"L2748","JavaRecognizer.java","src/org/argouml/uml/reveng/java/JavaRecognizer.java","L2741","1849","0","9","102","5774","6560","1066","src/org/argouml/uml/reveng/java/JavaRecognizer.java","app","1","0","0","0","1","0","443","342","5774","5774","0"
"L2749","JavaTokenTypes.java","src/org/argouml/uml/reveng/java/JavaTokenTypes.java","L2741","1","0","0","1","180","185","1067","src/org/argouml/uml/reveng/java/JavaTokenTypes.java","app","0","0","0","0","0","0","3","1","180","180","0"
"L2750","Modeller.java","src/org/argouml/uml/reveng/java/Modeller.java","L2741","186","0","23","0","1243","2162","1068","src/org/argouml/uml/reveng/java/Modeller.java","app","1","0","0","4","1","0","187","802","1169","1169","0"
"L2751","OuterClassifierContext.java","src/org/argouml/uml/reveng/java/OuterClassifierContext.java","L2741","7","0","0","0","55","122","1069","src/org/argouml/uml/reveng/java/OuterClassifierContext.java","app","0","0","0","0","0","0","15","51","55","55","0"
"L2752","PackageContext.java","src/org/argouml/uml/reveng/java/PackageContext.java","L2741","21","0","0","0","85","171","1070","src/org/argouml/uml/reveng/java/PackageContext.java","app","0","0","0","0","0","0","17","68","85","85","0"
"L2753","ParameterDeclaration.java","src/org/argouml/uml/reveng/java/ParameterDeclaration.java","L2741","1","0","5","0","21","77","1071","src/org/argouml/uml/reveng/java/ParameterDeclaration.java","app","0","0","0","0","0","0","7","48","21","21","0"
"L2754","ParseState.java","src/org/argouml/uml/reveng/java/ParseState.java","L2741","19","0","0","0","144","335","1072","src/org/argouml/uml/reveng/java/ParseState.java","app","0","0","0","0","0","0","34","156","144","144","0"
"L4950","ImportClasspathDialog.java","src/org/argouml/uml/reveng/ui/ImportClasspathDialog.java","L4949","12","0","2","0","111","199","1076","src/org/argouml/uml/reveng/ui/ImportClasspathDialog.java","app","0","0","0","2","0","0","37","50","111","111","0"
"L4951","ImportStatusScreen.java","src/org/argouml/uml/reveng/ui/ImportStatusScreen.java","L4949","3","0","9","2","114","209","1077","src/org/argouml/uml/reveng/ui/ImportStatusScreen.java","app","0","0","1","4","0","0","25","69","114","114","0"
"L4952","ProblemsDialog.java","src/org/argouml/uml/reveng/ui/ProblemsDialog.java","L4949","2","0","0","0","72","133","1078","src/org/argouml/uml/reveng/ui/ProblemsDialog.java","app","0","0","1","1","0","0","17","43","72","72","0"
"L4953","RESequenceDiagramDialog.java","src/org/argouml/uml/reveng/ui/RESequenceDiagramDialog.java","L4949","91","0","5","0","642","908","1079","src/org/argouml/uml/reveng/ui/RESequenceDiagramDialog.java","app","0","0","0","2","0","0","67","199","641","641","1"
"L24808","AbstractActionAddModelElement.java","src/org/argouml/uml/ui/AbstractActionAddModelElement.java","L24807","1","0","1","0","20","96","1082","src/org/argouml/uml/ui/AbstractActionAddModelElement.java","app","0","0","0","1","0","0","12","63","20","20","0"
"L24809","AbstractActionAddModelElement2.java","src/org/argouml/uml/ui/AbstractActionAddModelElement2.java","L24807","3","0","10","0","71","192","1083","src/org/argouml/uml/ui/AbstractActionAddModelElement2.java","app","0","0","0","0","0","0","25","96","69","69","0"
"L24810","AbstractActionNavigate.java","src/org/argouml/uml/ui/AbstractActionNavigate.java","L24807","5","0","9","0","54","132","1084","src/org/argouml/uml/ui/AbstractActionNavigate.java","app","0","0","1","3","0","0","14","63","54","54","0"
"L24811","AbstractActionNewModelElement.java","src/org/argouml/uml/ui/AbstractActionNewModelElement.java","L24807","1","0","3","0","27","85","1085","src/org/argouml/uml/ui/AbstractActionNewModelElement.java","app","0","0","0","0","0","0","10","47","25","25","1"
"L24812","AbstractActionRemoveElement.java","src/org/argouml/uml/ui/AbstractActionRemoveElement.java","L24807","4","0","6","0","41","123","1086","src/org/argouml/uml/ui/AbstractActionRemoveElement.java","app","0","0","0","0","0","0","14","67","35","35","0"
"L24813","ActionActivityDiagram.java","src/org/argouml/uml/ui/ActionActivityDiagram.java","L24807","2","0","2","0","24","79","1087","src/org/argouml/uml/ui/ActionActivityDiagram.java","app","0","0","0","0","0","0","9","45","24","24","2"
"L24814","ActionAddDiagram.java","src/org/argouml/uml/ui/ActionAddDiagram.java","L24807","14","0","5","0","69","144","1088","src/org/argouml/uml/ui/ActionAddDiagram.java","app","0","0","0","0","0","0","11","63","69","69","2"
"L24815","ActionAddPackage.java","src/org/argouml/uml/ui/ActionAddPackage.java","L24807","1","0","3","0","18","62","1089","src/org/argouml/uml/ui/ActionAddPackage.java","app","0","0","0","0","0","0","7","36","18","18","0"
"L24816","ActionAddTopLevelPackage.java","src/org/argouml/uml/ui/ActionAddTopLevelPackage.java","L24807","1","0","3","0","26","72","1090","src/org/argouml/uml/ui/ActionAddTopLevelPackage.java","app","0","0","0","0","0","0","10","35","26","26","0"
"L24817","ActionBooleanTaggedValue.java","src/org/argouml/uml/ui/ActionBooleanTaggedValue.java","L24807","5","0","3","0","40","98","1091","src/org/argouml/uml/ui/ActionBooleanTaggedValue.java","app","0","0","0","0","0","0","12","45","40","40","0"
"L24818","ActionClassDiagram.java","src/org/argouml/uml/ui/ActionClassDiagram.java","L24807","3","0","4","0","34","84","1092","src/org/argouml/uml/ui/ActionClassDiagram.java","app","0","0","0","0","0","0","8","41","34","34","0"
"L24819","ActionCollaborationDiagram.java","src/org/argouml/uml/ui/ActionCollaborationDiagram.java","L24807","1","0","3","0","15","58","1093","src/org/argouml/uml/ui/ActionCollaborationDiagram.java","app","0","0","0","0","0","0","7","35","15","15","0"
